rank,start_x,end_x,start_y,end_y,local_nx,local_ny,iterations,exec_time,comm_time,overhead,final_error,U,iteration,neighbor,direction,n_points
2,,,,,,,,,3.427267074584961e-06,,,,2025.0,3.0,up,49.0
2,,,,,,,,,1.8738210201263428e-06,,,,2025.0,0.0,left,49.0
2,,,,,,,,,3.2177194952964783e-06,,,,2026.0,3.0,up,49.0
2,,,,,,,,,1.6558915376663208e-06,,,,2026.0,0.0,left,49.0
2,,,,,,,,,2.771615982055664e-06,,,,2027.0,3.0,up,49.0
2,,,,,,,,,1.5795230865478516e-06,,,,2027.0,0.0,left,49.0
2,,,,,,,,,4.050321877002716e-06,,,,2028.0,3.0,up,49.0
2,,,,,,,,,1.7862766981124878e-06,,,,2028.0,0.0,left,49.0
2,,,,,,,,,3.214925527572632e-06,,,,2029.0,3.0,up,49.0
2,,,,,,,,,1.6279518604278564e-06,,,,2029.0,0.0,left,49.0
2,,,,,,,,,3.7495046854019165e-06,,,,2030.0,3.0,up,49.0
2,,,,,,,,,1.8328428268432617e-06,,,,2030.0,0.0,left,49.0
2,,,,,,,,,3.7727877497673035e-06,,,,2031.0,3.0,up,49.0
2,,,,,,,,,2.123415470123291e-06,,,,2031.0,0.0,left,49.0
2,,,,,,,,,3.534369170665741e-06,,,,2032.0,3.0,up,49.0
2,,,,,,,,,2.4028122425079346e-06,,,,2032.0,0.0,left,49.0
2,,,,,,,,,3.159046173095703e-06,,,,2033.0,3.0,up,49.0
2,,,,,,,,,2.5797635316848755e-06,,,,2033.0,0.0,left,49.0
2,,,,,,,,,2.693384885787964e-06,,,,2034.0,3.0,up,49.0
2,,,,,,,,,8.448027074337006e-06,,,,2034.0,0.0,left,49.0
2,,,,,,,,,3.164634108543396e-06,,,,2035.0,3.0,up,49.0
2,,,,,,,,,1.5795230865478516e-06,,,,2035.0,0.0,left,49.0
2,,,,,,,,,1.2642703950405121e-05,,,,2036.0,3.0,up,49.0
2,,,,,,,,,1.823529601097107e-06,,,,2036.0,0.0,left,49.0
2,,,,,,,,,3.9441511034965515e-06,,,,2037.0,3.0,up,49.0
2,,,,,,,,,2.2565945982933044e-06,,,,2037.0,0.0,left,49.0
2,,,,,,,,,4.3502077460289e-06,,,,2038.0,3.0,up,49.0
2,,,,,,,,,2.444721758365631e-06,,,,2038.0,0.0,left,49.0
2,,,,,,,,,3.4999102354049683e-06,,,,2039.0,3.0,up,49.0
2,,,,,,,,,1.6111880540847778e-06,,,,2039.0,0.0,left,49.0
2,,,,,,,,,2.9616057872772217e-06,,,,2040.0,3.0,up,49.0
2,,,,,,,,,6.04335218667984e-06,,,,2040.0,0.0,left,49.0
2,,,,,,,,,2.7138739824295044e-06,,,,2041.0,3.0,up,49.0
2,,,,,,,,,1.5757977962493896e-06,,,,2041.0,0.0,left,49.0
2,,,,,,,,,3.5660341382026672e-06,,,,2042.0,3.0,up,49.0
2,,,,,,,,,1.9120052456855774e-06,,,,2042.0,0.0,left,49.0
2,,,,,,,,,3.5101547837257385e-06,,,,2043.0,3.0,up,49.0
2,,,,,,,,,1.6670674085617065e-06,,,,2043.0,0.0,left,49.0
2,,,,,,,,,4.064291715621948e-06,,,,2044.0,3.0,up,49.0
2,,,,,,,,,2.592802047729492e-06,,,,2044.0,0.0,left,49.0
2,,,,,,,,,2.991408109664917e-06,,,,2045.0,3.0,up,49.0
2,,,,,,,,,5.792826414108276e-06,,,,2045.0,0.0,left,49.0
2,,,,,,,,,3.546476364135742e-06,,,,2046.0,3.0,up,49.0
2,,,,,,,,,1.7797574400901794e-06,,,,2046.0,0.0,left,49.0
2,,,,,,,,,4.7460198402404785e-06,,,,2047.0,3.0,up,49.0
2,,,,,,,,,2.5937333703041077e-06,,,,2047.0,0.0,left,49.0
2,,,,,,,,,3.888271749019623e-06,,,,2048.0,3.0,up,49.0
2,,,,,,,,,1.987442374229431e-06,,,,2048.0,0.0,left,49.0
2,,,,,,,,,3.846362233161926e-06,,,,2049.0,3.0,up,49.0
2,,,,,,,,,2.035871148109436e-06,,,,2049.0,0.0,left,49.0
2,,,,,,,,,3.614462912082672e-06,,,,2050.0,3.0,up,49.0
2,,,,,,,,,5.3942203521728516e-06,,,,2050.0,0.0,left,49.0
2,,,,,,,,,3.2633543014526367e-06,,,,2051.0,3.0,up,49.0
2,,,,,,,,,1.6400590538978577e-06,,,,2051.0,0.0,left,49.0
2,,,,,,,,,2.794899046421051e-06,,,,2052.0,3.0,up,49.0
2,,,,,,,,,9.521842002868652e-06,,,,2052.0,0.0,left,49.0
2,,,,,,,,,2.9243528842926025e-06,,,,2053.0,3.0,up,49.0
2,,,,,,,,,1.5683472156524658e-06,,,,2053.0,0.0,left,49.0
2,,,,,,,,,3.863126039505005e-06,,,,2054.0,3.0,up,49.0
2,,,,,,,,,1.5916302800178528e-06,,,,2054.0,0.0,left,49.0
2,,,,,,,,,3.9245933294296265e-06,,,,2055.0,3.0,up,49.0
2,,,,,,,,,1.7154961824417114e-06,,,,2055.0,0.0,left,49.0
2,,,,,,,,,3.756023943424225e-06,,,,2056.0,3.0,up,49.0
2,,,,,,,,,2.508983016014099e-06,,,,2056.0,0.0,left,49.0
2,,,,,,,,,3.961846232414246e-06,,,,2057.0,3.0,up,49.0
2,,,,,,,,,1.7415732145309448e-06,,,,2057.0,0.0,left,49.0
2,,,,,,,,,3.462657332420349e-06,,,,2058.0,3.0,up,49.0
2,,,,,,,,,1.644715666770935e-06,,,,2058.0,0.0,left,49.0
2,,,,,,,,,3.7513673305511475e-06,,,,2059.0,3.0,up,49.0
2,,,,,,,,,6.013549864292145e-06,,,,2059.0,0.0,left,49.0
2,,,,,,,,,2.9848888516426086e-06,,,,2060.0,3.0,up,49.0
2,,,,,,,,,1.5012919902801514e-06,,,,2060.0,0.0,left,49.0
2,,,,,,,,,3.4999102354049683e-06,,,,2061.0,3.0,up,49.0
2,,,,,,,,,1.7192214727401733e-06,,,,2061.0,0.0,left,49.0
2,,,,,,,,,4.023313522338867e-06,,,,2062.0,3.0,up,49.0
2,,,,,,,,,2.2668391466140747e-06,,,,2062.0,0.0,left,49.0
2,,,,,,,,,2.954155206680298e-06,,,,2063.0,3.0,up,49.0
2,,,,,,,,,9.641051292419434e-06,,,,2063.0,0.0,left,49.0
2,,,,,,,,,4.527159035205841e-06,,,,2064.0,3.0,up,49.0
2,,,,,,,,,1.5050172805786133e-06,,,,2064.0,0.0,left,49.0
2,,,,,,,,,3.2782554626464844e-06,,,,2065.0,3.0,up,49.0
2,,,,,,,,,6.92903995513916e-06,,,,2065.0,0.0,left,49.0
2,,,,,,,,,1.3892538845539093e-05,,,,2066.0,3.0,up,49.0
2,,,,,,,,,1.8067657947540283e-06,,,,2066.0,0.0,left,49.0
2,,,,,,,,,3.363005816936493e-06,,,,2067.0,3.0,up,49.0
2,,,,,,,,,1.5040859580039978e-06,,,,2067.0,0.0,left,49.0
2,,,,,,,,,4.03914600610733e-06,,,,2068.0,3.0,up,49.0
2,,,,,,,,,1.559033989906311e-06,,,,2068.0,0.0,left,49.0
2,,,,,,,,,3.635883331298828e-06,,,,2069.0,3.0,up,49.0
2,,,,,,,,,2.635642886161804e-06,,,,2069.0,0.0,left,49.0
2,,,,,,,,,4.06801700592041e-06,,,,2070.0,3.0,up,49.0
2,,,,,,,,,1.8831342458724976e-06,,,,2070.0,0.0,left,49.0
2,,,,,,,,,3.4887343645095825e-06,,,,2071.0,3.0,up,49.0
2,,,,,,,,,1.5618279576301575e-06,,,,2071.0,0.0,left,49.0
2,,,,,,,,,9.763985872268677e-06,,,,2072.0,3.0,up,49.0
2,,,,,,,,,1.601874828338623e-06,,,,2072.0,0.0,left,49.0
2,,,,,,,,,7.078982889652252e-06,,,,2073.0,3.0,up,49.0
2,,,,,,,,,4.8568472266197205e-06,,,,2073.0,0.0,left,49.0
2,,,,,,,,,6.484799087047577e-06,,,,2074.0,3.0,up,49.0
2,,,,,,,,,4.426576197147369e-06,,,,2074.0,0.0,left,49.0
2,,,,,,,,,4.273839294910431e-06,,,,2075.0,3.0,up,49.0
2,,,,,,,,,1.9203871488571167e-06,,,,2075.0,0.0,left,49.0
2,,,,,,,,,3.873370587825775e-06,,,,2076.0,3.0,up,49.0
2,,,,,,,,,2.6496127247810364e-06,,,,2076.0,0.0,left,49.0
2,,,,,,,,,3.6656856536865234e-06,,,,2077.0,3.0,up,49.0
2,,,,,,,,,2.4633482098579407e-06,,,,2077.0,0.0,left,49.0
2,,,,,,,,,3.821216523647308e-06,,,,2078.0,3.0,up,49.0
2,,,,,,,,,1.6903504729270935e-06,,,,2078.0,0.0,left,49.0
2,,,,,,,,,4.736706614494324e-06,,,,2079.0,3.0,up,49.0
2,,,,,,,,,1.405365765094757e-06,,,,2079.0,0.0,left,49.0
2,,,,,,,,,3.2391399145126343e-06,,,,2080.0,3.0,up,49.0
2,,,,,,,,,1.7564743757247925e-06,,,,2080.0,0.0,left,49.0
2,,,,,,,,,3.398396074771881e-06,,,,2081.0,3.0,up,49.0
2,,,,,,,,,1.6363337635993958e-06,,,,2081.0,0.0,left,49.0
2,,,,,,,,,4.557892680168152e-06,,,,2082.0,3.0,up,49.0
2,,,,,,,,,1.9157305359840393e-06,,,,2082.0,0.0,left,49.0
2,,,,,,,,,3.254041075706482e-06,,,,2083.0,3.0,up,49.0
2,,,,,,,,,1.6260892152786255e-06,,,,2083.0,0.0,left,49.0
2,,,,,,,,,3.7513673305511475e-06,,,,2084.0,3.0,up,49.0
2,,,,,,,,,1.8700957298278809e-06,,,,2084.0,0.0,left,49.0
2,,,,,,,,,4.361383616924286e-06,,,,2085.0,3.0,up,49.0
2,,,,,,,,,2.5695189833641052e-06,,,,2085.0,0.0,left,49.0
2,,,,,,,,,3.637745976448059e-06,,,,2086.0,3.0,up,49.0
2,,,,,,,,,2.2351741790771484e-06,,,,2086.0,0.0,left,49.0
2,,,,,,,,,3.6209821701049805e-06,,,,2087.0,3.0,up,49.0
2,,,,,,,,,1.5795230865478516e-06,,,,2087.0,0.0,left,49.0
2,,,,,,,,,2.9709190130233765e-06,,,,2088.0,3.0,up,49.0
2,,,,,,,,,6.1960890889167786e-06,,,,2088.0,0.0,left,49.0
2,,,,,,,,,3.255903720855713e-06,,,,2089.0,3.0,up,49.0
2,,,,,,,,,1.6093254089355469e-06,,,,2089.0,0.0,left,49.0
2,,,,,,,,,8.740462362766266e-06,,,,2090.0,3.0,up,49.0
2,,,,,,,,,1.6754493117332458e-06,,,,2090.0,0.0,left,49.0
2,,,,,,,,,6.34416937828064e-06,,,,2091.0,3.0,up,49.0
2,,,,,,,,,1.383945345878601e-06,,,,2091.0,0.0,left,49.0
2,,,,,,,,,3.563240170478821e-06,,,,2092.0,3.0,up,49.0
2,,,,,,,,,1.6940757632255554e-06,,,,2092.0,0.0,left,49.0
2,,,,,,,,,4.019588232040405e-06,,,,2093.0,3.0,up,49.0
2,,,,,,,,,1.9632279872894287e-06,,,,2093.0,0.0,left,49.0
2,,,,,,,,,4.0335580706596375e-06,,,,2094.0,3.0,up,49.0
2,,,,,,,,,1.8794089555740356e-06,,,,2094.0,0.0,left,49.0
2,,,,,,,,,2.845190465450287e-06,,,,2095.0,3.0,up,49.0
2,,,,,,,,,1.3606622815132141e-06,,,,2095.0,0.0,left,49.0
2,,,,,,,,,5.974434316158295e-06,,,,2096.0,3.0,up,49.0
2,,,,,,,,,1.5581026673316956e-06,,,,2096.0,0.0,left,49.0
2,,,,,,,,,3.1404197216033936e-06,,,,2097.0,3.0,up,49.0
2,,,,,,,,,1.6884878277778625e-06,,,,2097.0,0.0,left,49.0
2,,,,,,,,,3.4300610423088074e-06,,,,2098.0,3.0,up,49.0
2,,,,,,,,,5.132518708705902e-06,,,,2098.0,0.0,left,49.0
2,,,,,,,,,7.1069225668907166e-06,,,,2099.0,3.0,up,49.0
2,,,,,,,,,2.0908191800117493e-06,,,,2099.0,0.0,left,49.0
2,,,,,,,,,3.458932042121887e-06,,,,2100.0,3.0,up,49.0
2,,,,,,,,,1.4919787645339966e-06,,,,2100.0,0.0,left,49.0
2,,,,,,,,,3.4226104617118835e-06,,,,2101.0,3.0,up,49.0
2,,,,,,,,,2.4177134037017822e-06,,,,2101.0,0.0,left,49.0
2,,,,,,,,,4.537403583526611e-06,,,,2102.0,3.0,up,49.0
2,,,,,,,,,1.648440957069397e-06,,,,2102.0,0.0,left,49.0
2,,,,,,,,,7.643364369869232e-06,,,,2103.0,3.0,up,49.0
2,,,,,,,,,1.3299286365509033e-06,,,,2103.0,0.0,left,49.0
2,,,,,,,,,3.627501428127289e-06,,,,2104.0,3.0,up,49.0
2,,,,,,,,,1.5040859580039978e-06,,,,2104.0,0.0,left,49.0
2,,,,,,,,,3.61073762178421e-06,,,,2105.0,3.0,up,49.0
2,,,,,,,,,1.8300488591194153e-06,,,,2105.0,0.0,left,49.0
2,,,,,,,,,3.7765130400657654e-06,,,,2106.0,3.0,up,49.0
2,,,,,,,,,1.973472535610199e-06,,,,2106.0,0.0,left,49.0
2,,,,,,,,,4.3502077460289e-06,,,,2107.0,3.0,up,49.0
2,,,,,,,,,2.5080516934394836e-06,,,,2107.0,0.0,left,49.0
2,,,,,,,,,3.719702363014221e-06,,,,2108.0,3.0,up,49.0
2,,,,,,,,,2.3515895009040833e-06,,,,2108.0,0.0,left,49.0
2,,,,,,,,,3.409571945667267e-06,,,,2109.0,3.0,up,49.0
2,,,,,,,,,3.1525269150733948e-06,,,,2109.0,0.0,left,49.0
2,,,,,,,,,3.259629011154175e-06,,,,2110.0,3.0,up,49.0
2,,,,,,,,,1.6754493117332458e-06,,,,2110.0,0.0,left,49.0
2,,,,,,,,,8.109025657176971e-06,,,,2111.0,3.0,up,49.0
2,,,,,,,,,1.405365765094757e-06,,,,2111.0,0.0,left,49.0
2,,,,,,,,,3.295019268989563e-06,,,,2112.0,3.0,up,49.0
2,,,,,,,,,1.6987323760986328e-06,,,,2112.0,0.0,left,49.0
2,,,,,,,,,3.2791867852211e-06,,,,2113.0,3.0,up,49.0
2,,,,,,,,,1.9399449229240417e-06,,,,2113.0,0.0,left,49.0
2,,,,,,,,,5.7406723499298096e-06,,,,2114.0,3.0,up,49.0
2,,,,,,,,,1.7704442143440247e-06,,,,2114.0,0.0,left,49.0
2,,,,,,,,,3.6284327507019043e-06,,,,2115.0,3.0,up,49.0
2,,,,,,,,,1.6763806343078613e-06,,,,2115.0,0.0,left,49.0
2,,,,,,,,,2.880580723285675e-06,,,,2116.0,3.0,up,49.0
2,,,,,,,,,1.7993152141571045e-06,,,,2116.0,0.0,left,49.0
2,,,,,,,,,3.316439688205719e-06,,,,2117.0,3.0,up,49.0
2,,,,,,,,,1.710839569568634e-06,,,,2117.0,0.0,left,49.0
2,,,,,,,,,5.8514997363090515e-06,,,,2118.0,3.0,up,49.0
2,,,,,,,,,2.496875822544098e-06,,,,2118.0,0.0,left,49.0
2,,,,,,,,,3.310851752758026e-06,,,,2119.0,3.0,up,49.0
2,,,,,,,,,1.5450641512870789e-06,,,,2119.0,0.0,left,49.0
2,,,,,,,,,3.2568350434303284e-06,,,,2120.0,3.0,up,49.0
2,,,,,,,,,1.5525147318840027e-06,,,,2120.0,0.0,left,49.0
2,,,,,,,,,3.1869858503341675e-06,,,,2121.0,3.0,up,49.0
2,,,,,,,,,1.6745179891586304e-06,,,,2121.0,0.0,left,49.0
2,,,,,,,,,4.597008228302002e-06,,,,2122.0,3.0,up,49.0
2,,,,,,,,,4.621222615242004e-06,,,,2122.0,0.0,left,49.0
2,,,,,,,,,3.948807716369629e-06,,,,2123.0,3.0,up,49.0
2,,,,,,,,,1.9297003746032715e-06,,,,2123.0,0.0,left,49.0
2,,,,,,,,,3.6517158150672913e-06,,,,2124.0,3.0,up,49.0
2,,,,,,,,,1.4863908290863037e-06,,,,2124.0,0.0,left,49.0
2,,,,,,,,,4.230067133903503e-06,,,,2125.0,3.0,up,49.0
2,,,,,,,,,1.5087425708770752e-06,,,,2125.0,0.0,left,49.0
2,,,,,,,,,3.3723190426826477e-06,,,,2126.0,3.0,up,49.0
2,,,,,,,,,1.7071142792701721e-06,,,,2126.0,0.0,left,49.0
2,,,,,,,,,1.1026859283447266e-05,,,,2127.0,3.0,up,49.0
2,,,,,,,,,1.8291175365447998e-06,,,,2127.0,0.0,left,49.0
2,,,,,,,,,4.71901148557663e-06,,,,2128.0,3.0,up,49.0
2,,,,,,,,,3.816559910774231e-06,,,,2128.0,0.0,left,49.0
2,,,,,,,,,2.954155206680298e-06,,,,2129.0,3.0,up,49.0
2,,,,,,,,,1.5385448932647705e-06,,,,2129.0,0.0,left,49.0
2,,,,,,,,,3.7299469113349915e-06,,,,2130.0,3.0,up,49.0
2,,,,,,,,,1.7313286662101746e-06,,,,2130.0,0.0,left,49.0
2,,,,,,,,,3.339722752571106e-06,,,,2131.0,3.0,up,49.0
2,,,,,,,,,7.053837180137634e-06,,,,2131.0,0.0,left,49.0
2,,,,,,,,,3.5939738154411316e-06,,,,2132.0,3.0,up,49.0
2,,,,,,,,,1.882202923297882e-06,,,,2132.0,0.0,left,49.0
2,,,,,,,,,3.1637027859687805e-06,,,,2133.0,3.0,up,49.0
2,,,,,,,,,1.5404075384140015e-06,,,,2133.0,0.0,left,49.0
2,,,,,,,,,1.1673197150230408e-05,,,,2134.0,3.0,up,49.0
2,,,,,,,,,3.7597492337226868e-06,,,,2134.0,0.0,left,49.0
2,,,,,,,,,3.930181264877319e-06,,,,2135.0,3.0,up,49.0
2,,,,,,,,,2.023763954639435e-06,,,,2135.0,0.0,left,49.0
2,,,,,,,,,6.778165698051453e-06,,,,2136.0,3.0,up,49.0
2,,,,,,,,,3.1925737857818604e-06,,,,2136.0,0.0,left,49.0
2,,,,,,,,,4.3120235204696655e-06,,,,2137.0,3.0,up,49.0
2,,,,,,,,,1.5078112483024597e-06,,,,2137.0,0.0,left,49.0
2,,,,,,,,,3.7299469113349915e-06,,,,2138.0,3.0,up,49.0
2,,,,,,,,,1.689419150352478e-06,,,,2138.0,0.0,left,49.0
2,,,,,,,,,3.302469849586487e-06,,,,2139.0,3.0,up,49.0
2,,,,,,,,,1.5450641512870789e-06,,,,2139.0,0.0,left,49.0
2,,,,,,,,,4.404224455356598e-06,,,,2140.0,3.0,up,49.0
2,,,,,,,,,6.083399057388306e-06,,,,2140.0,0.0,left,49.0
2,,,,,,,,,2.9727816581726074e-06,,,,2141.0,3.0,up,49.0
2,,,,,,,,,1.3718381524085999e-06,,,,2141.0,0.0,left,49.0
2,,,,,,,,,3.6135315895080566e-06,,,,2142.0,3.0,up,49.0
2,,,,,,,,,1.6493722796440125e-06,,,,2142.0,0.0,left,49.0
2,,,,,,,,,3.3546239137649536e-06,,,,2143.0,3.0,up,49.0
2,,,,,,,,,1.7452985048294067e-06,,,,2143.0,0.0,left,49.0
2,,,,,,,,,4.258006811141968e-06,,,,2144.0,3.0,up,49.0
2,,,,,,,,,1.584179699420929e-06,,,,2144.0,0.0,left,49.0
2,,,,,,,,,2.6617199182510376e-06,,,,2145.0,3.0,up,49.0
2,,,,,,,,,5.6764110922813416e-06,,,,2145.0,0.0,left,49.0
2,,,,,,,,,2.8759241104125977e-06,,,,2146.0,3.0,up,49.0
2,,,,,,,,,1.3606622815132141e-06,,,,2146.0,0.0,left,49.0
2,,,,,,,,,3.5865232348442078e-06,,,,2147.0,3.0,up,49.0
2,,,,,,,,,1.921318471431732e-06,,,,2147.0,0.0,left,49.0
2,,,,,,,,,5.77978789806366e-06,,,,2148.0,3.0,up,49.0
2,,,,,,,,,1.8617138266563416e-06,,,,2148.0,0.0,left,49.0
2,,,,,,,,,1.0979361832141876e-05,,,,2149.0,3.0,up,49.0
2,,,,,,,,,1.6745179891586304e-06,,,,2149.0,0.0,left,49.0
2,,,,,,,,,2.6766210794448853e-06,,,,2150.0,3.0,up,49.0
2,,,,,,,,,1.4100223779678345e-06,,,,2150.0,0.0,left,49.0
2,,,,,,,,,3.876164555549622e-06,,,,2151.0,3.0,up,49.0
2,,,,,,,,,1.7993152141571045e-06,,,,2151.0,0.0,left,49.0
2,,,,,,,,,3.548339009284973e-06,,,,2152.0,3.0,up,49.0
2,,,,,,,,,1.8151476979255676e-06,,,,2152.0,0.0,left,49.0
2,,,,,,,,,6.0265883803367615e-06,,,,2153.0,3.0,up,49.0
2,,,,,,,,,1.7881393432617188e-06,,,,2153.0,0.0,left,49.0
2,,,,,,,,,6.181187927722931e-06,,,,2154.0,3.0,up,49.0
2,,,,,,,,,2.680346369743347e-06,,,,2154.0,0.0,left,49.0
2,,,,,,,,,3.6563724279403687e-06,,,,2155.0,3.0,up,49.0
2,,,,,,,,,1.7182901501655579e-06,,,,2155.0,0.0,left,49.0
2,,,,,,,,,3.711320459842682e-06,,,,2156.0,3.0,up,49.0
2,,,,,,,,,1.9278377294540405e-06,,,,2156.0,0.0,left,49.0
2,,,,,,,,,1.263059675693512e-05,,,,2157.0,3.0,up,49.0
2,,,,,,,,,1.4640390872955322e-06,,,,2157.0,0.0,left,49.0
2,,,,,,,,,3.1013041734695435e-06,,,,2158.0,3.0,up,49.0
2,,,,,,,,,1.5264376997947693e-06,,,,2158.0,0.0,left,49.0
2,,,,,,,,,4.936009645462036e-06,,,,2159.0,3.0,up,49.0
2,,,,,,,,,2.6011839509010315e-06,,,,2159.0,0.0,left,49.0
2,,,,,,,,,3.580935299396515e-06,,,,2160.0,3.0,up,49.0
2,,,,,,,,,1.667998731136322e-06,,,,2160.0,0.0,left,49.0
2,,,,,,,,,3.1851232051849365e-06,,,,2161.0,3.0,up,49.0
2,,,,,,,,,1.535750925540924e-06,,,,2161.0,0.0,left,49.0
2,,,,,,,,,3.6135315895080566e-06,,,,2162.0,3.0,up,49.0
2,,,,,,,,,1.751817762851715e-06,,,,2162.0,0.0,left,49.0
2,,,,,,,,,3.7318095564842224e-06,,,,2163.0,3.0,up,49.0
2,,,,,,,,,1.7425045371055603e-06,,,,2163.0,0.0,left,49.0
2,,,,,,,,,3.298744559288025e-06,,,,2164.0,3.0,up,49.0
2,,,,,,,,,1.778826117515564e-06,,,,2164.0,0.0,left,49.0
2,,,,,,,,,9.426847100257874e-06,,,,2165.0,3.0,up,49.0
2,,,,,,,,,1.8728896975517273e-06,,,,2165.0,0.0,left,49.0
2,,,,,,,,,8.33999365568161e-06,,,,2166.0,3.0,up,49.0
2,,,,,,,,,1.4426186680793762e-06,,,,2166.0,0.0,left,49.0
2,,,,,,,,,4.3353065848350525e-06,,,,2167.0,3.0,up,49.0
2,,,,,,,,,2.302229404449463e-06,,,,2167.0,0.0,left,49.0
2,,,,,,,,,4.081986844539642e-06,,,,2168.0,3.0,up,49.0
2,,,,,,,,,1.4025717973709106e-06,,,,2168.0,0.0,left,49.0
2,,,,,,,,,4.03914600610733e-06,,,,2169.0,3.0,up,49.0
2,,,,,,,,,1.775100827217102e-06,,,,2169.0,0.0,left,49.0
2,,,,,,,,,3.4207478165626526e-06,,,,2170.0,3.0,up,49.0
2,,,,,,,,,3.2708048820495605e-06,,,,2170.0,0.0,left,49.0
2,,,,,,,,,6.380490958690643e-06,,,,2171.0,3.0,up,49.0
2,,,,,,,,,1.912936568260193e-06,,,,2171.0,0.0,left,49.0
2,,,,,,,,,3.2065436244010925e-06,,,,2172.0,3.0,up,49.0
2,,,,,,,,,1.6791746020317078e-06,,,,2172.0,0.0,left,49.0
2,,,,,,,,,4.779547452926636e-06,,,,2173.0,3.0,up,49.0
2,,,,,,,,,1.7052516341209412e-06,,,,2173.0,0.0,left,49.0
2,,,,,,,,,4.102475941181183e-06,,,,2174.0,3.0,up,49.0
2,,,,,,,,,2.076849341392517e-06,,,,2174.0,0.0,left,49.0
2,,,,,,,,,4.120171070098877e-06,,,,2175.0,3.0,up,49.0
2,,,,,,,,,1.7099082469940186e-06,,,,2175.0,0.0,left,49.0
2,,,,,,,,,4.191882908344269e-06,,,,2176.0,3.0,up,49.0
2,,,,,,,,,1.7704442143440247e-06,,,,2176.0,0.0,left,49.0
2,,,,,,,,,5.43985515832901e-06,,,,2177.0,3.0,up,49.0
2,,,,,,,,,2.600252628326416e-06,,,,2177.0,0.0,left,49.0
2,,,,,,,,,3.8780272006988525e-06,,,,2178.0,3.0,up,49.0
2,,,,,,,,,1.821666955947876e-06,,,,2178.0,0.0,left,49.0
2,,,,,,,,,3.5604462027549744e-06,,,,2179.0,3.0,up,49.0
2,,,,,,,,,1.4882534742355347e-06,,,,2179.0,0.0,left,49.0
2,,,,,,,,,3.086403012275696e-06,,,,2180.0,3.0,up,49.0
2,,,,,,,,,1.6093254089355469e-06,,,,2180.0,0.0,left,49.0
2,,,,,,,,,3.925524652004242e-06,,,,2181.0,3.0,up,49.0
2,,,,,,,,,1.973472535610199e-06,,,,2181.0,0.0,left,49.0
2,,,,,,,,,9.161420166492462e-06,,,,2182.0,3.0,up,49.0
2,,,,,,,,,1.5459954738616943e-06,,,,2182.0,0.0,left,49.0
2,,,,,,,,,3.3993273973464966e-06,,,,2183.0,3.0,up,49.0
2,,,,,,,,,1.4565885066986084e-06,,,,2183.0,0.0,left,49.0
2,,,,,,,,,3.3443793654441833e-06,,,,2184.0,3.0,up,49.0
2,,,,,,,,,1.5618279576301575e-06,,,,2184.0,0.0,left,49.0
2,,,,,,,,,4.062429070472717e-06,,,,2185.0,3.0,up,49.0
2,,,,,,,,,1.8030405044555664e-06,,,,2185.0,0.0,left,49.0
2,,,,,,,,,3.487803041934967e-06,,,,2186.0,3.0,up,49.0
2,,,,,,,,,1.8170103430747986e-06,,,,2186.0,0.0,left,49.0
2,,,,,,,,,3.810971975326538e-06,,,,2187.0,3.0,up,49.0
2,,,,,,,,,1.7918646335601807e-06,,,,2187.0,0.0,left,49.0
2,,,,,,,,,1.3243407011032104e-05,,,,2188.0,3.0,up,49.0
2,,,,,,,,,1.8943101167678833e-06,,,,2188.0,0.0,left,49.0
2,,,,,,,,,2.789311110973358e-06,,,,2189.0,3.0,up,49.0
2,,,,,,,,,1.4668330550193787e-06,,,,2189.0,0.0,left,49.0
2,,,,,,,,,3.375113010406494e-06,,,,2190.0,3.0,up,49.0
2,,,,,,,,,1.9185245037078857e-06,,,,2190.0,0.0,left,49.0
2,,,,,,,,,3.2847747206687927e-06,,,,2191.0,3.0,up,49.0
2,,,,,,,,,4.565343260765076e-06,,,,2191.0,0.0,left,49.0
2,,,,,,,,,2.8926879167556763e-06,,,,2192.0,3.0,up,49.0
2,,,,,,,,,1.4919787645339966e-06,,,,2192.0,0.0,left,49.0
2,,,,,,,,,3.4421682357788086e-06,,,,2193.0,3.0,up,49.0
2,,,,,,,,,1.578591763973236e-06,,,,2193.0,0.0,left,49.0
2,,,,,,,,,3.750436007976532e-06,,,,2194.0,3.0,up,49.0
2,,,,,,,,,1.8635764718055725e-06,,,,2194.0,0.0,left,49.0
2,,,,,,,,,3.1869858503341675e-06,,,,2195.0,3.0,up,49.0
2,,,,,,,,,2.6104971766471863e-06,,,,2195.0,0.0,left,49.0
2,,,,,,,,,4.026107490062714e-06,,,,2196.0,3.0,up,49.0
2,,,,,,,,,2.061016857624054e-06,,,,2196.0,0.0,left,49.0
2,,,,,,,,,3.1134113669395447e-06,,,,2197.0,3.0,up,49.0
2,,,,,,,,,1.5553086996078491e-06,,,,2197.0,0.0,left,49.0
2,,,,,,,,,5.123205482959747e-06,,,,2198.0,3.0,up,49.0
2,,,,,,,,,1.5487894415855408e-06,,,,2198.0,0.0,left,49.0
2,,,,,,,,,3.3136457204818726e-06,,,,2199.0,3.0,up,49.0
2,,,,,,,,,1.5906989574432373e-06,,,,2199.0,0.0,left,49.0
2,,,,,,,,,4.048459231853485e-06,,,,2200.0,3.0,up,49.0
2,,,,,,,,,1.9725412130355835e-06,,,,2200.0,0.0,left,49.0
